ADDRESS,LOCATION_NAME,STREET_NAME,RACKS,SPACES,PLACEMENT,MO_INSTALLED,YR_INSTALLED,COORDINATES
9 COLUMBUS AVE,Hotel Whitcomb,COLUMBUS,4,8,SW,UK,2010,"COLUMBUS
(37.79566700, -122.40385600)"
9 GROVE ST,multiple,GROVE,6,12,SW,9,2010,"GROVE
(37.77858416, -122.41544174)"
901 DIVISADERO ST,Oasis Cafe,DIVISADERO,2,4,SW,10,2010,"DIVISADERO
(37.77791600, -122.43870900)"
906 COLE ST,Val De Cole Wines & Spirits,COLE,1,2,SW,UK,2010,"COLE
(37.76557813, -122.44969535)"
914 VALENCIA ST,Freewheel,VALENCIA,6,12,RD,5,2010,"VALENCIA
(37.75825150, -122.42151878)"
968 MARKET ST,St. Lukes Monteagle Medical Center,MARKET,1,2,SW,UK,2010,"MARKET
(37.78307200, -122.40982300)"
98 HOWARD ST,Rincon Market,HOWARD,2,4,SW,UK,2010,"HOWARD
(37.79226514, -122.39284752)"
99 GROVE ST,Bill Graham Civic Auditorium,GROVE,1,2,SW,9,2010,"GROVE
(37.77808300, -122.41731600)"
990 SUTTER ST,Arts and Craftsman Supplies.,SUTTER,1,2,SW,UK,2010,"SUTTER
(37.78824400, -122.41663500)"
990 TREAT AVE,Parque Ninos Unidos (Park),TREAT,2,4,SW,7,2010,"TREAT
(37.75442200, -122.41363600)"
992 VALENCIA ST,Dogpatch Biofuels,VALENCIA,1,2,SW,UK,2010,"VALENCIA
(37.75704000, -122.42143100)"
1000 MARKET ST,Community Housing Partnership San Cristina,MARKET,2,4,SW,11,2011,"MARKET
(37.78204400, -122.41098900)"
1170 MARKET ST,The Art Institute of California,MARKET,5,10,LOT,11,2011,"MARKET
(37.77949700, -122.41430100)"
1352 IRVING ST,Everybody Bikes,IRVING,1,2,SW,4,2011,"IRVING
(37.76398700, -122.47260600)"
1387 VALENCIA ST,Synergy School,VALENCIA,2,4,SW,3,2011,"VALENCIA
(37.75087429, -122.42019976)"
159 LINDA ST,Mission Pool,LINDA,1,2,SW,2,2011,"LINDA
(37.75930484, -122.42238751)"
1745 FOLSOM ST,Rainbow Grocery,FOLSOM,8,16,RD,1,2011,"FOLSOM
(37.76910900, -122.41505800)"
180 NEW MONTGOMERY ST,Art Academy University,NEW MONTGOMERY,4,8,SW,8,2011,"NEW MONTGOMERY
(37.78625100, -122.39952100)"
1801 GREEN ST,Golden Gate Valley Branch Library,GREEN,7,14,SW,UK,2011,"GREEN
(37.79678900, -122.42902300)"
1901 SAN JOSE AVE,Roxie Food Center,SAN JOSE,1,2,SW,1,2011,"SAN JOSE
(37.72668172, -122.44121727)"
2064 POWELL ST,Citizen Chain Cyclery,POWELL,3,6,RD,12,2011,"POWELL
(37.80382297, -122.41125279)"
2299 15TH ST,Healthy Spirits,15TH ST,1,2,SW,9,2011,"15TH ST
(37.76552712, -122.43526612)"
2401 HARRISON ST,Flour & Water Restaurant,HARRISON,5,10,RD,12,2011,"HARRISON
(37.75892300, -122.41218500)"
2505 MARIPOSA ST,"Socratic Technologies, Inc.",MARIPOSA,1,2,SW,3,2011,"MARIPOSA
(37.76289200, -122.40868900)"
2700 16TH ST,Dear Mom,16TH ST,3,6,SW,3,2011,"16TH ST
(37.76569900, -122.41352100)"
2961 16TH ST,Victoria Theater,16TH ST,1,2,SW,2,2011,"16TH ST
(37.76485900, -122.41886500)"
301 PINE ST,Equinox,PINE,1,2,SW,11,2011,"PINE
(37.79183400, -122.40128000)"
3150 18TH ST,ActivSpace / Treat Street Bicycle Works,18TH ST,1,2,SW,3,2011,"18TH ST
(37.76269900, -122.41425600)"
3312 MISSION ST,Cole Hardware,MISSION,1,2,SW,6,2011,"MISSION
(37.74379300, -122.42137400)"
333 MARKET ST,Buchalter,MARKET,1,2,SW,5,2011,"MARKET
(37.79177800, -122.39751700)"
333 POST ST,Johnson & Murphy,POST,1,2,SW,11,2011,"POST
(37.78793122, -122.40750049)"
3489 16TH ST,Ike's Place,16TH ST,2,4,SW,8,2011,"16TH ST
(37.76415800, -122.43057000)"
3600 16TH ST,Lookout/Squat & Gobble,16TH ST,2,4,SW,UK,2011,"16TH ST
(37.76439100, -122.43340600)"
3901 NORIEGA ST,The Pizza Place,NORIEGA,1,2,SW,6,2011,"NORIEGA
(37.75269800, -122.50560800)"
4023 18TH ST,Philz Coffee,18TH ST,1,2,SW,9,2011,"18TH ST
(37.76076500, -122.43329500)"
405 HOWARD ST,New Resource Bank,HOWARD,1,2,SW,11,2011,"HOWARD
(37.78889100, -122.39525000)"
425 CALIFORNIA ST,Chase Building,CALIFORNIA,3,6,SW,12,2011,"CALIFORNIA
(37.79279600, -122.40135300)"
4288 24TH ST,Firefly restaurant,24TH ST,1,2,SW,6,2011,"24TH ST
(37.75126400, -122.43825700)"
4555 CALIFORNIA ST,Village Market,CALIFORNIA,1,2,SW,6,2011,"CALIFORNIA
(37.78451100, -122.46650600)"
500 HOWARD ST,Foundry Square,HOWARD,1,2,SW,11,2011,"HOWARD
(37.78842300, -122.39656900)"
51 HAVELOCK ST,Balboa Park Swimming Pool,HAVELOCK,2,4,SW,1,2011,"HAVELOCK
(37.72477172, -122.44625285)"
520 CLEMENT ST,Green Apple Books,CLEMENT,5,10,RD,3,2011,"CLEMENT
(37.78318900, -122.46488500)"
543 COLUMBUS AVE,La Boulange Cafe & Bakery,COLUMBUS,1,2,SW,4,2011,"COLUMBUS
(37.79966900, -122.40966500)"
625 DOUGLASS ST,Alvarado Elementary School,DOUGLASS,3,6,SW,1,2011,"DOUGLASS
(37.75368200, -122.43819300)"
78 29TH ST,Cafe Seventy8,29TH ST,6,12,RD,12,2011,"29TH ST
(37.74427406, -122.42134368)"
799 MARKET ST,Ross,MARKET,2,4,SW,5,2011,"MARKET
(37.78564700, -122.40526500)"
865 MARKET ST,Westfield Centre,MARKET,1,2,SW,5,2011,"MARKET
(37.78394700, -122.40715800)"
937 GEARY ST,Amsterdam Cafe,GEARY,1,2,SW,11,2011,"GEARY
(37.78575600, -122.41877600)"
None,Lincoln Park playground,CLEMENT,1,2,SW,6,2011,"CLEMENT
(37.78210000, -122.49360000)"
None,Lincoln Park playground,CLEMENT,1,2,SW,6,2011,"CLEMENT
(37.78210000, -122.49360000)"
None,Judah St & La Playa St,JUDAH,1,2,SW,11,2011,"JUDAH
(37.76014000, -122.50892000)"
None,Great Hwy & Judah St,JUDAH,3,6,SW,11,2011,"JUDAH
(37.76026000, -122.50956000)"
100 BUSH ST,Noah's Bagels,BUSH,1,2,SW,11,2011,"BUSH
(37.79156900, -122.39996400)"
1000 COLE ST,La Boulange Cafe & Bakery,COLE,2,4,SW,1,2011,"COLE
(37.76476900, -122.44945400)"
1000 VAN NESS AVE,AMC Theater,VAN NESS,2,4,SW,11,2011,"VAN NESS
(37.78517200, -122.42001800)"
1025 14TH ST,McKinley ES,CASTRO,1,2,SW,9,2011,"CASTRO
(37.76703000, -122.43589000)"
1035 MARKET ST,AIDS/LifeCycle office?,MARKET,2,4,SW,5,2011,"MARKET
(37.78121900, -122.41078500)"
1066 MARKET ST,Piper's Jewelers,MARKET,1,2,SW,5,2011,"MARKET
(37.78179900, -122.41174200)"
1073 MARKET ST,Huckleberry Bicycles,MARKET,2,4,SW,11,2011,"MARKET
(37.78064400, -122.41161500)"
1100 CESAR CHAVEZ ST,Veritable Vegetable,CESAR CHAVEZ,1,2,SW,4,2011,"CESAR CHAVEZ
(37.75045300, -122.38902000)"
1115 GEARY BLVD,residential,GEARY,1,2,SW,3,2011,"GEARY
(37.78537800, -122.42219100)"
1131 TARAVAL ST,Brown Owl Coffee,TARAVAL,1,2,SW,6,2011,"TARAVAL
(37.74276800, -122.47856600)"
1152 VALENCIA ST,B^3 Artisan Wine Burgers,VALENCIA,1,2,SW,3,2011,"VALENCIA
(37.75446700, -122.42119500)"
1206 MASONIC AVE,Coffee to the People,MASONIC,2,4,SW,8,2011,"MASONIC
(37.77005500, -122.44498500)"
1220 MARKET ST,Sam's Diner,MARKET,3,6,SW,5,2011,"MARKET
(37.77852400, -122.41560800)"
1234 MARKET ST,Bay 1 Fitness,MARKET,3,6,SW,5,2011,"MARKET
(37.77850100, -122.41579800)"
1234 VALENCIA ST,Yoga Tree,VALENCIA,5,10,RD,12,2011,"VALENCIA
(37.75310500, -122.42104600)"
1270 VALENCIA ST,Heart Wine Bar / Arizmendi,VALENCIA,6,12,RD,12,2011,"VALENCIA
(37.75254600, -122.42101400)"
1288 15TH AVE,Everybody Bikes,15TH ST,1,2,SW,4,2011,"15TH ST
(37.76398700, -122.47260600)"
130 CHURCH ST,Golden Natural Foods,CHURCH,2,4,SW,8,2011,"CHURCH
(37.76885400, -122.42944300)"
1301 GREAT HWY,INTERSECTION LOCATION,JUDAH,1,2,SW,11,2011,"JUDAH
(37.76136744, -122.50938083)"
1315 16TH AVE,Urban Fauna Studio (CLOSED),16TH AVE,2,4,SW,4,2011,"16TH AVE
(37.76344970, -122.47407295)"
1324 HAIGHT ST,Braindrops,HAIGHT,4,8,RD,3,2011,"HAIGHT
(37.77059400, -122.44417300)"
1325 INDIANA ST,Dekko Salon,INDIANA,1,2,SW,4,2011,"INDIANA
(37.75368000, -122.39041500)"
1360 VALENCIA ST,Painted Bird - Clothing,VALENCIA,1,2,SW,3,2011,"VALENCIA
(37.75105400, -122.42085800)"
1398 VALENCIA ST,Women's Initiative for Self Employment,VALENCIA,1,2,SW,3,2011,"VALENCIA
(37.75064900, -122.42082000)"
1400 MARKET ST,Little Griddle,MARKET,1,2,SW,3,2011,"MARKET
(37.77633000, -122.41821800)"
1408 MARKET ST,ma'velous,MARKET,3,6,SW,8,2011,"MARKET
(37.77633000, -122.41821800)"
1498 VALENCIA ST,Dovre Club,VALENCIA,1,2,SW,3,2011,"VALENCIA
(37.74902617, -122.42066401)"
150 POST ST,H & M,POST,1,2,SW,11,2011,"POST
(37.78906900, -122.40461300)"
1501 IRVING ST,Bastet's Kindle,IRVING,1,2,SW,4,2011,"IRVING
(37.76345000, -122.47407300)"
1509 VALENCIA ST,Salvation Army,VALENCIA,1,2,SW,3,2011,"VALENCIA
(37.74872400, -122.41997600)"
1528 15TH ST,A Laundromat,15TH ST,1,2,SW,2,2011,"15TH ST
(37.76696490, -122.41831658)"
1555 GALVEZ AVE,Nueva Castilla Company,GALVEZ,1,2,SW,1,2011,"GALVEZ
(37.74015900, -122.38733700)"
1555 YOSEMITE AVE,Yosemite Business Center,YOSEMITE,1,2,SW,1,2011,"YOSEMITE
(37.72600600, -122.39101700)"
1570 07TH AVE,Garden for the Environment,07TH AVE,5,10,SW,6,2011,"07TH AVE
(37.75911093, -122.46357302)"
1575 SOUTH VAN NESS AVE,AutoZone,S VAN NESS,1,2,SW,6,2011,"S VAN NESS
(37.74848900, -122.41556300)"
1579 SANCHEZ ST,Noe Valley Physical Therapy,SANCHEZ,1,2,SW,6,2011,"SANCHEZ
(37.74391400, -122.42860100)"
16 SHERMAN ST,New Nothing Cinema,SHERMAN,1,2,SW,4,2011,"SHERMAN
(37.77693600, -122.40671300)"
160 14TH ST,Cafe Gratitude (CLOSED),14TH ST,1,2,SW,3,2011,"14TH ST
(37.76869700, -122.41703200)"
1601 LANE ST,YMCA Bay View,LANE,3,6,SW,6,2011,"LANE
(37.73180500, -122.38958100)"
1607 OCEAN AVE,The Ave - Bar,OCEAN,1,2,SW,6,2011,"OCEAN
(37.72431600, -122.45955300)"
161 STEUART ST,Ozumo Restaurant,STEUART,2,4,SW,11,2011,"STEUART
(37.79269900, -122.39198200)"
1632 HAIGHT ST,FTC Skateboarding,HAIGHT,5,10,RD,12,2011,"HAIGHT
(37.77000500, -122.44920100)"
1694 UNION ST,Mudpie,UNION,2,4,SW,3,2011,"UNION
(37.79837300, -122.42710000)"
1755 POLK ST,"Crepe House, The",POLK,5,10,RD,12,2011,"POLK
(37.79303800, -122.42138100)"
1779 FOLSOM ST,Nihon,FOLSOM,1,2,SW,3,2011,"FOLSOM
(37.76869700, -122.41529000)"
1794 SAN JOSE AVE,Mission Dental,SAN JOSE,1,2,SW,1,2011,"SAN JOSE
(37.72919700, -122.44009100)"
180 MONTGOMERY ST,Bank of the West,MONTGOMERY,1,2,SW,4,2011,"MONTGOMERY
(37.79073600, -122.40196900)"
1824 IRVING ST,Underdogs Sports Bar and Grill,IRVING,1,2,SW,6,2011,"IRVING
(37.76378900, -122.47765200)"
1825 POLK ST,High Trails Cyclery,POLK,2,4,SW,4,2011,"POLK
(37.79383600, -122.42164900)"
1833 FILLMORE ST,Women's Community Clinic,FILLMORE,6,12,RD,12,2011,"FILLMORE
(37.78648900, -122.43364900)"
19 SAINT MARYS AVE,St John the Evangelist Catholic Church,SAINT MARYS,1,2,SW,1,2011,"SAINT MARYS
(37.73397900, -122.42683200)"
1921 CLEMENT ST,Three Bees Nursery,CLEMENT,1,2,SW,6,2011,"CLEMENT
(37.78199100, -122.48005100)"
1933 MISSION ST,MediThrive,MISSION,1,2,SW,2,2011,"MISSION
(37.76627200, -122.41943400)"
198 GUERRERO ST,Mission Beach Cafe,GUERRERO,1,2,SW,2,2011,"GUERRERO
(37.76813900, -122.42470200)"
2 SACRAMENTO ST,Banana Republic,SACRAMENTO,1,2,SW,11,2011,"SACRAMENTO
(37.79479859, -122.39847275)"
2015 BALBOA ST,A Jeweler's Place,BALBOA,1,2,SW,6,2011,"BALBOA
(37.77633711, -122.48042796)"
2100 MARKET ST,Home Restaurant,MARKET,2,4,SW,5,2011,"MARKET
(37.76750900, -122.42943200)"
2111 JENNINGS ST,Homeless shelter,JENNINGS,2,4,SW,1,2011,"JENNINGS
(37.72672800, -122.38865800)"
2124 MARKET ST,Blackbird Bar,MARKET,1,2,SW,5,2011,"MARKET
(37.76733900, -122.42969000)"
2150 FOLSOM ST,Workspace Artists Studio,FOLSOM,2,4,SW,3,2011,"FOLSOM
(37.76283600, -122.41542100)"
2150 MARKET ST,Joe's Barber Shop,MARKET,2,4,SW,5,2011,"MARKET
(37.76705900, -122.43019700)"
217 14TH ST,John's Wash and Dry,14TH ST,1,2,SW,2,2011,"14TH ST
(37.76818800, -122.41825700)"
225 VALENCIA ST,SF Independent Living Skills Program,VALENCIA,1,2,SW,2,2011,"VALENCIA
(37.76944200, -122.42204200)"
2262 MARKET ST,Bio Scrip,MARKET,1,2,SW,5,2011,"MARKET
(37.76516000, -122.43247600)"
2298 MARKET ST,Cafe Flore,MARKET,2,4,SW,5,2011,"MARKET
(37.76465700, -122.43294400)"
231 FRANKLIN ST,nojo restaurant,FRANKLIN,2,4,SW,11,2011,"FRANKLIN
(37.77679600, -122.42158600)"
2323 MARKET ST,D & H Jewelers,MARKET,1,2,SW,5,2011,"MARKET
(37.76334400, -122.43362700)"
233 14TH ST,Om Shan Tea,14TH ST,1,2,SW,2,2011,"14TH ST
(37.76815500, -122.41864700)"
235 CORTLAND AVE,Avedano's Meats,CORTLAND,1,2,SW,6,2011,"CORTLAND
(37.73964500, -122.41887100)"
24 SHOTWELL ST,Yoga Tree,SHOTWELL,2,4,SW,4,2011,"SHOTWELL
(37.76798700, -122.41697300)"
2440 MARIPOSA ST,Runaway Films,MARIPOSA,3,6,SW,3,2011,"MARIPOSA
(37.76338400, -122.40810200)"
246 02ND ST,SoMa Wines,02ND ST,1,2,SW,12,2011,"02ND ST
(37.78574600, -122.39739800)"
25 POINT LOBOS AVE,Walgreens,POINT LOBOS,2,4,SW,6,2011,"POINT LOBOS
(37.77942900, -122.50356500)"
250 14TH ST,San Francisco Herb Co,14TH ST,1,2,SW,2,2011,"14TH ST
(37.76863900, -122.41876500)"
2576 03RD ST,Third Street Boxing Gym,03RD ST,2,4,SW,4,2011,"03RD ST
(37.75696100, -122.38850900)"
2751 MISSION ST,Artillery Apparel Gallery,MISSION,1,2,SW,3,2011,"MISSION
(37.75306300, -122.41816400)"
2762 FOLSOM ST,Inglesia Zion,FOLSOM,2,4,SW,3,2011,"FOLSOM
(37.75307300, -122.41448700)"
286 12TH ST,SF Chocolate Factory / Bridge Brands Chocolate,12TH ST,2,4,SW,3,2011,"12TH ST
(37.77089600, -122.41541600)"
2898 FOLSOM ST,R Image Market,FOLSOM,2,4,SW,3,2011,"FOLSOM
(37.75102000, -122.41424500)"
290 08TH ST,Lutheran Social Services of Northern CA,08TH ST,2,4,SW,3,2011,"08TH ST
(37.77507500, -122.41056500)"
2973 16TH ST,Yoga to the People,16TH ST,4,8,RD,12,2011,"16TH ST
(37.76484900, -122.41902900)"
300 FUNSTON AVE,Internet Archive,FUNSTON,1,2,SW,6,2011,"FUNSTON
(37.78230800, -122.47171100)"
302 VALENCIA ST,The Skunk Funk,VALENCIA,1,2,SW,2,2011,"VALENCIA
(37.76785500, -122.42248400)"
315 LINDEN ST,Blue Bottle Cafe,LINDEN,2,4,SW,1,2011,"LINDEN
(37.77622500, -122.42333700)"
3175 17TH ST,Root Division,17TH ST,1,2,SW,3,2011,"17TH ST
(37.76337400, -122.41669900)"
3200 16TH ST,Elixir Bar,16TH ST,1,2,SW,2,2011,"16TH ST
(37.76499218, -122.42433045)"
3202 MISSION ST,Royal Cuckoo,MISSION,1,2,SW,9,2011,"MISSION
(37.74539687, -122.42035593)"
3216 FOLSOM ST,Harvest Mills Market,FOLSOM,1,2,SW,6,2011,"FOLSOM
(37.74671000, -122.41380900)"
335 08TH ST,Gama-Go,08TH ST,1,2,SW,3,2011,"08TH ST
(37.77497600, -122.40938600)"
335 SOUTH VAN NESS AVE,POWER,S VAN NESS,1,2,SW,3,2011,"S VAN NESS
(37.76783200, -122.41738200)"
3358 CESAR CHAVEZ ST,SF Day Labor Program,CESAR CHAVEZ,2,4,SW,3,2011,"CESAR CHAVEZ
(37.74844200, -122.41719500)"
3385 22ND ST,Hazel & Gertie's Store,22ND ST,1,2,SW,2,2011,"22ND ST
(37.75494800, -122.42280100)"
3398 MISSION ST,Walgreens,MISSION,1,2,SW,6,2011,"MISSION
(37.74256200, -122.42219100)"
3400 CESAR CHAVEZ ST,Walgreens,CESAR CHAVEZ,3,6,SW,3,2011,"CESAR CHAVEZ
(37.74849700, -122.41866200)"
350 ALABAMA ST,Addiction Salon,ALABAMA,1,2,SW,3,2011,"ALABAMA
(37.76481600, -122.41260100)"
360 PINE ST,office building,PINE,1,2,SW,11,2011,"PINE
(37.79217700, -122.40202800)"
3692 18TH ST,Bi-Rite Creamery,18TH ST,7,14,RD,12,2011,"18TH ST
(37.76158600, -122.42571500)"
375 VALENCIA ST,Four Barrel Coffee,VALENCIA,4,8,SW,UK,2011,"VALENCIA
(37.76701700, -122.42177200)"
3804 17TH ST,Refried Cycles,17TH ST,1,2,SW,8,2011,"17TH ST
(37.76294800, -122.43103700)"
3870 17TH ST,Frances Restaurant,17TH ST,2,4,SW,8,2011,"17TH ST
(37.76287500, -122.43224300)"
393 ASHTON AVE,Barber Shop,ASHTON,1,2,SW,6,2011,"ASHTON
(37.72503036, -122.46249811)"
3950 BALBOA ST,Irma's Richmond Market,BALBOA,1,2,SW,6,2011,"BALBOA
(37.77577000, -122.50145300)"
3988 18TH ST,Last Call bar,18TH ST,1,2,SW,8,2011,"18TH ST
(37.76119218, -122.43256038)"
3998 18TH ST,7-Eleven,18TH ST,1,2,SW,8,2011,"18TH ST
(37.76119200, -122.43256000)"
4001 18TH ST,Kasa Indian Eatery,18TH ST,1,2,SW,8,2011,"18TH ST
(37.76082000, -122.43295800)"
4041 JUDAH ST,Thai Cottage,JUDAH,1,2,SW,6,2011,"JUDAH
(37.76022900, -122.50555000)"
4094 18TH ST,Starbucks,18TH ST,1,2,SW,9,2011,"18TH ST
(37.76109500, -122.43470100)"
4147 19TH ST,Spunk Salon,19TH ST,1,2,SW,8,2011,"19TH ST
(37.75903400, -122.43579000)"
417 14TH ST,Asta Yoga,14TH ST,2,4,SW,2,2011,"14TH ST
(37.76784200, -122.42270900)"
433 CALIFORNIA ST,Office Building,CALIFORNIA,1,2,SW,12,2011,"CALIFORNIA
(37.79268600, -122.40166800)"
441 OFARRELL ST,Ever Gold Gallery,O'FARRELL,1,2,SW,11,2011,"O'FARRELL
(37.78564218, -122.41195767)"
448 HAIGHT ST,Rooky Ricardo's Records,HAIGHT,6,12,RD,3,2011,"HAIGHT
(37.77248800, -122.42970300)"
450 SUTTER ST,Medical / Dental building,SUTTER ST,1,2,SW,11,2011,"SUTTER ST
(37.78965700, -122.40783400)"
456 CASTRO ST,Qbar,CASTRO,1,2,SW,9,2011,"CASTRO
(37.76160200, -122.43543200)"
461 CORTLAND AVE,Bernal Yoga,CORTLAND,1,2,SW,6,2011,"CORTLAND
(37.73926400, -122.41669700)"
490 POST ST,Medical/Dental building,POST,1,2,SW,11,2011,"POST
(37.78840700, -122.40975700)"
500 CASTRO ST,Harvey's,CASTRO,1,2,SW,9,2011,"CASTRO
(37.76068200, -122.43525800)"
500 SUTTER ST,Lori's Dinner,SUTTER,1,2,SW,11,2011,"SUTTER
(37.78943900, -122.40889300)"
501 CASTRO ST,Bank of America,CASTRO,1,2,SW,8,2011,"CASTRO
(37.76062800, -122.43470100)"
501 OFARRELL ST,Pakwan Restaurant,O'FARRELL,1,2,SW,11,2011,"O'FARRELL
(37.78554572, -122.41313871)"
518 CASTRO ST,Under One Roof,CASTRO,1,2,SW,8,2011,"CASTRO
(37.76050200, -122.43532800)"
544 ALABAMA ST,Stingray Builders,ALABAMA,3,6,SW,3,2011,"ALABAMA
(37.76253195, -122.41248936)"
550 GEARY ST,Hotel Adagio,GEARY,1,2,SW,11,2011,"GEARY
(37.78709800, -122.41253800)"
56 GRANT AVE,Ted Baker,GRANT,1,2,SW,12,2011,"GRANT
(37.78751117, -122.40470267)"
560 LARKIN ST,Saigon Sandwich,LARKIN,1,2,SW,3,2011,"LARKIN
(37.78317020, -122.41722456)"
589 HOWARD ST,GitHub,HOWARD,1,2,SW,12,2011,"HOWARD
(37.78690600, -122.39767200)"
59 30TH ST,Stefano's Restaurant,30TH ST,1,2,SW,6,2011,"30TH ST
(37.74211100, -122.42309200)"
599 GUERRERO ST,Pay N Save store,GUERRERO,1,2,SW,2,2011,"GUERRERO
(37.76176800, -122.42361500)"
602 IRVING ST,Beanery,IRVING,1,2,SW,6,2011,"IRVING
(37.76430200, -122.46439600)"
625 SUTTER ST,Academy of Art University,SUTTER,2,4,SW,11,2011,"SUTTER
(37.78872300, -122.41067700)"
701 CORTLAND AVE,fitBERNALfit,CORTLAND,1,2,SW,6,2011,"CORTLAND
(37.73908400, -122.41510600)"
710 MARKET ST,One Kearny,MARKET,1,2,SW,5,2011,"MARKET
(37.78770700, -122.40385300)"
730 MONTGOMERY ST,Swiss Nex,MONTGOMERY,2,4,SW,11,2011,"MONTGOMERY
(37.79622800, -122.40312500)"
749 TAYLOR ST,Academy of Art University,TAYLOR,2,4,SW,11,2011,"TAYLOR
(37.78937300, -122.41236800)"
750 16TH AVE,Argonne Community Garden,16TH AVE,2,4,SW,6,2011,"16TH AVE
(37.77396900, -122.47405700)"
76 MOSS ST,Mission Rehearsal Studios,MOSS,1,2,SW,4,2011,"MOSS
(37.77741800, -122.40789000)"
760 MARKET ST,Phelan Building,MARKET,1,2,SW,12,2011,"MARKET
(37.78645900, -122.40554600)"
77 BATTERY ST,SF Sport and Spine Physical Therapy,BATTERY,1,2,SW,11,2011,"BATTERY
(37.79194100, -122.39998900)"
773 14TH ST,MASH,14TH ST,1,2,SW,9,2011,"14TH ST
(37.76737500, -122.43047100)"
776 MARKET ST,Walgreens,MARKET,2,4,SW,5,2011,"MARKET
(37.78645900, -122.40554600)"
800 POST ST,Cafe Royale,POST,1,2,SW,11,2011,"POST
(37.78760000, -122.41526800)"
815 HYDE ST,Hyde Street Wellness,HYDE,2,4,SW,11,2011,"HYDE
(37.78850500, -122.41725600)"
816 DIAMOND ST,Kangaroos Play & Learn Activity Center,DIAMOND,1,2,SW,1,2011,"DIAMOND
(37.75084800, -122.43655100)"
816 LARKIN ST,New Century Theater,LARKIN,2,4,SW,11,2011,"LARKIN
(37.78548400, -122.41768300)"
859 PRAGUE ST,Guadalupe Elementary School,PRAGUE,1,2,SW,6,2011,"PRAGUE
(37.71018300, -122.43403100)"
900 HYDE ST,St. Francis Memorial Hospital,PINE,1,2,SW,3,2011,"PINE
(37.78963100, -122.41655400)"
904 22ND ST,Rickshaw Bagworks,22ND ST,2,4,SW,4,2011,"22ND ST
(37.75803200, -122.39058500)"
925 TARAVAL ST,DOC-FAI Martial Arts,TARAVAL,1,2,SW,6,2011,"TARAVAL
(37.74278200, -122.47616900)"
929 BUSH ST,Tina's Salon,BUSH,1,2,SW,11,2011,"BUSH
(37.78948200, -122.41259200)"
939 POST ST,SF Party Store,POST,1,2,SW,3,2011,"POST
(37.78689400, -122.41727800)"
94 29TH ST,New Mission Acupuncture,29TH ST,1,2,SW,8,2011,"29TH ST
(37.74417100, -122.42227600)"
942 MARKET ST,Radio Shack,MARKET,2,4,SW,5,2011,"MARKET
(37.78376800, -122.40882300)"
979 MARKET ST,Blick Arts Materials,MARKET,2,4,SW,5,2011,"MARKET
(37.78228100, -122.40953100)"
981 GENEVA AVE,Streetwise Skate Shop,GENEVA,1,2,SW,6,2011,"GENEVA
(37.71607100, -122.43953400)"
994 MARKET ST,Art Gallery,MARKET,2,4,SW,11,2011,"MARKET
(37.78268892, -122.41033991)"
998 GUERRERO ST,Liberties Irish Bar,GUERRERO,1,2,SW,2,2011,"GUERRERO
(37.75527900, -122.42353900)"
1150 OCEAN AVE,Avalon at Ocean,OCEAN,2,4,SW,4,2012,"OCEAN
(37.72397300, -122.45499400)"
1150 OCEAN AVE,Avalon at Ocean,OCEAN,3,6,SW,4,2012,"OCEAN
(37.72397300, -122.45499400)"
1199 VALENCIA ST,Beretta,VALENCIA,1,2,SW,10,2012,"VALENCIA
(37.75384800, -122.42055300)"
1355 MARKET ST,multiple (Twitter),MARKET,100,200,LOT,UK,2012,"MARKET
(37.77673600, -122.41639500)"
1370 MISSION ST,Advance English Academy,MISSION,1,2,SW,9,2012,"MISSION
(37.77573800, -122.41573600)"
1372 MISSION ST,St. James Infirmary,MISSION,1,2,SW,9,2012,"MISSION
(37.77573822, -122.41573603)"
1390 MARKET ST,Fox Plaza,MARKET,5,10,SW,9,2012,"MARKET
(37.77722400, -122.41736100)"
1436 POLK ST,Polk Street Boxing Gym,POLK,1,2,SW,5,2012,"POLK
(37.79026600, -122.42029900)"
1501 OFARRELL ST,Raphael Weill Child Development Center,ELLIS,8,16,LOT,3,2012,"ELLIS
(37.78300893, -122.42950434)"
1501 OFARRELL ST,Rosa Parks Elementary School,ELLIS,4,8,LOT,3,2012,"ELLIS
(37.78300893, -122.42950434)"
1541 CLEMENT ST,Chomp N' Swig Cafe (was Cafe Mereb),CLEMENT,1,2,SW,10,2012,"CLEMENT
(37.78221300, -122.47592900)"
1580 MISSION ST,Goodwill,MISSION,1,2,SW,7,2012,"MISSION
(37.77385300, -122.41840900)"
1599 HOWARD ST,Gaslamp,HOWARD,2,4,SW,8,2012,"HOWARD
(37.77175900, -122.41655000)"
1799 MCALLISTER ST,Matching Half Cafe,MCALLISTER,1,2,SW,2,2012,"MCALLISTER
(37.77721800, -122.44142600)"
1890 BRYANT ST,Coffee Bar,MARIPOSA,2,4,SW,7,2012,"MARIPOSA
(37.76310691, -122.41103404)"
201 BERRY ST,Philz Coffee,BERRY,3,6,SW,2,2012,"BERRY
(37.77470400, -122.39408300)"
2049 GROVE ST,New Traditions Elementary School,GROVE,1,2,SW,2,2012,"GROVE
(37.77388500, -122.45026700)"
2049 GROVE ST,New Traditions Elementary School,GROVE,2,4,SW,2,2012,"GROVE
(37.77388500, -122.45026700)"
